order_id,date_id,customer_id,product_id,region_id,ship_mode,sales,quantity,discount,profit,customer_name,segment,category,sub_category,product_name,country,state,city,region,year,month,month_name,quarter
ORD-149580,8/6/2023,CUST-0284,PROD-0186,1,Second Class,632.1,6,0.1,29.49,Neha Tiwari,Corporate,Office Supplies,Paper,Paper Product 6,USA,California,Los Angeles,West,2023,8,August,Q3
ORD-149581,8/4/2022,CUST-0229,PROD-0236,1,Second Class,297.38,5,0.05,23.68,Ritika Bhatt,Home Office,Office Supplies,Art,Art Product 16,USA,California,Los Angeles,West,2022,8,August,Q3
ORD-149582,3/10/2023,CUST-1502,PROD-0207,5,Standard Class,252.07,10,0,47.71,Simran Kulkarni,Home Office,Office Supplies,Storage,Storage Product 7,USA,Florida,Miami,East,2023,3,March,Q1
ORD-149583,4/24/2021,CUST-1896,PROD-0108,5,Standard Class,752.46,1,0.15,0,Ritika Bansal,Corporate,Technology,Accessories,Accessories Product 8,USA,Florida,Miami,East,2021,4,April,Q2
ORD-149584,1/5/2024,CUST-1133,PROD-0030,8,Standard Class,50.21,8,0.15,0,Anika Ghosh,Home Office,Furniture,Tables,Tables Product 10,USA,Arizona,Phoenix,West,2024,1,January,Q1
ORD-149585,4/23/2024,CUST-1665,PROD-0173,5,Standard Class,904.83,7,0,110.12,Aarav Chatterjee,Corporate,Office Supplies,Binders,Binders Product 13,USA,Florida,Miami,East,2024,4,April,Q2
ORD-149586,2/27/2023,CUST-0872,PROD-0108,4,Second Class,505.55,9,0.3,-81.8,Meera Dutta,Corporate,Technology,Accessories,Accessories Product 8,USA,Washington,Seattle,East,2023,2,February,Q1
ORD-149587,10/27/2021,CUST-1334,PROD-0021,3,First Class,227.17,9,0.05,22.54,Aryan Naidu,Corporate,Furniture,Tables,Tables Product 1,USA,New York,New York,Central,2021,10,October,Q4
ORD-149588,6/6/2021,CUST-1371,PROD-0036,4,Standard Class,858.75,5,0.2,-33.89,Sneha Mishra,Corporate,Furniture,Tables,Tables Product 16,USA,Washington,Seattle,East,2021,6,June,Q2
ORD-149589,3/28/2023,CUST-0721,PROD-0029,3,Same Day,314.69,2,0.3,-46.99,Riya Bhatt,Corporate,Furniture,Tables,Tables Product 9,USA,New York,New York,Central,2023,3,March,Q1
ORD-149590,9/15/2023,CUST-1406,PROD-0040,6,Standard Class,842.79,4,0.3,-131.09,Manav Jain,Home Office,Furniture,Tables,Tables Product 20,USA,Illinois,Chicago,East,2023,9,September,Q3
ORD-149591,7/31/2023,CUST-1367,PROD-0079,1,Same Day,270.19,5,0.05,32.26,Anika Saxena,Home Office,Furniture,Furnishings,Furnishings Product 19,USA,California,Los Angeles,West,2023,7,July,Q3
ORD-149592,11/11/2024,CUST-0319,PROD-0002,1,Same Day,634.65,10,0.2,-24.34,Ritika Nair,Corporate,Furniture,Chairs,Chairs Product 2,USA,California,Los Angeles,West,2024,11,November,Q4
ORD-149593,11/8/2023,CUST-0964,PROD-0085,4,Standard Class,287.26,2,0.3,-55.19,Diya Tiwari,Consumer,Technology,Phones,Phones Product 5,USA,Washington,Seattle,East,2023,11,November,Q4
ORD-149594,1/7/2021,CUST-0679,PROD-0120,2,Standard Class,841.06,1,0.3,-113.48,Dev Tripathi,Consumer,Technology,Accessories,Accessories Product 20,USA,Texas,Houston,West,2021,1,January,Q1
ORD-149595,3/8/2022,CUST-1252,PROD-0101,7,Same Day,307.18,7,0.15,0,Aarav Dutta,Consumer,Technology,Accessories,Accessories Product 1,USA,Ohio,Columbus,West,2022,3,March,Q1
ORD-149596,9/17/2023,CUST-0862,PROD-0140,4,Standard Class,209.54,1,0.05,17.59,Sai Yadav,Home Office,Technology,Copiers,Copiers Product 20,USA,Washington,Seattle,East,2023,9,September,Q3
ORD-149597,2/21/2021,CUST-1387,PROD-0068,1,Second Class,841.68,5,0.05,102.04,Ishita Sinha,Consumer,Furniture,Furnishings,Furnishings Product 8,USA,California,Los Angeles,West,2021,2,February,Q1
ORD-149598,5/27/2021,CUST-1418,PROD-0046,4,Standard Class,93.24,6,0.1,4.92,Ira Tripathi,Corporate,Furniture,Bookcases,Bookcases Product 6,USA,Washington,Seattle,East,2021,5,May,Q2
ORD-149599,2/4/2022,CUST-0191,PROD-0237,5,First Class,721.41,6,0.2,-33.53,Kabir Sinha,Consumer,Office Supplies,Art,Art Product 17,USA,Florida,Miami,East,2022,2,February,Q1
ORD-149600,9/5/2021,CUST-1755,PROD-0090,7,First Class,945.82,7,0.1,47.28,Neha Agarwal,Corporate,Technology,Phones,Phones Product 10,USA,Ohio,Columbus,West,2021,9,September,Q3
ORD-149601,11/6/2022,CUST-0001,PROD-0140,4,Standard Class,188.9,3,0.3,-30.53,Ira Menon,Home Office,Technology,Copiers,Copiers Product 20,USA,Washington,Seattle,East,2022,11,November,Q4
ORD-149602,3/6/2023,CUST-0985,PROD-0185,1,First Class,728.44,10,0.15,0,Kabir Reddy,Consumer,Office Supplies,Paper,Paper Product 5,USA,California,Los Angeles,West,2023,3,March,Q1
ORD-149603,5/23/2024,CUST-1710,PROD-0078,2,Same Day,278.85,6,0.05,29.66,Saanvi Mehta,Home Office,Furniture,Furnishings,Furnishings Product 18,USA,Texas,Houston,West,2024,5,May,Q2
ORD-149604,8/4/2024,CUST-0179,PROD-0216,3,Standard Class,695.23,4,0.3,-93.26,Krishna Bose,Consumer,Office Supplies,Storage,Storage Product 16,USA,New York,New York,Central,2024,8,August,Q3
ORD-149605,9/12/2021,CUST-0530,PROD-0102,4,Standard Class,921.94,8,0.1,42.56,Yash Patel,Consumer,Technology,Accessories,Accessories Product 2,USA,Washington,Seattle,East,2021,9,September,Q3
ORD-149606,6/19/2024,CUST-1617,PROD-0220,5,Second Class,798.43,6,0.1,37.41,Atharv Kulkarni,Corporate,Office Supplies,Storage,Storage Product 20,USA,Florida,Miami,East,2024,6,June,Q2
ORD-149607,12/29/2024,CUST-0113,PROD-0236,3,First Class,956.17,10,0.15,0,Pooja Mukherjee,Consumer,Office Supplies,Art,Art Product 16,USA,New York,New York,Central,2024,12,December,Q4
ORD-149608,3/14/2023,CUST-0758,PROD-0074,4,Second Class,832.11,5,0.3,-145.93,Kabir Bansal,Corporate,Furniture,Furnishings,Furnishings Product 14,USA,Washington,Seattle,East,2023,3,March,Q1
ORD-149609,6/3/2022,CUST-1453,PROD-0099,1,Same Day,87.72,7,0.05,10.84,Anika Patel,Home Office,Technology,Phones,Phones Product 19,USA,California,Los Angeles,West,2022,6,June,Q2
ORD-149610,1/2/2023,CUST-1031,PROD-0159,8,Second Class,1002.96,4,0.1,39.27,Sai Jain,Consumer,Technology,Machines,Machines Product 19,USA,Arizona,Phoenix,West,2023,1,January,Q1
ORD-149611,6/8/2021,CUST-1499,PROD-0178,1,First Class,748.12,6,0.2,-45.58,Arjun Mukherjee,Home Office,Office Supplies,Binders,Binders Product 18,USA,California,Los Angeles,West,2021,6,June,Q2
ORD-149612,5/14/2022,CUST-1453,PROD-0165,8,Second Class,762.75,10,0.15,0,Priya Agarwal,Home Office,Office Supplies,Binders,Binders Product 5,USA,Arizona,Phoenix,West,2022,5,May,Q2
ORD-149613,10/27/2021,CUST-1013,PROD-0019,4,First Class,858.27,2,0.1,41.36,Sara Joshi,Consumer,Furniture,Chairs,Chairs Product 19,USA,Washington,Seattle,East,2021,10,October,Q4
ORD-149614,6/30/2023,CUST-1268,PROD-0213,7,Standard Class,1149.75,8,0.05,144.13,Aadhya Mishra,Corporate,Office Supplies,Storage,Storage Product 13,USA,Ohio,Columbus,West,2023,6,June,Q2
ORD-149615,5/13/2024,CUST-1483,PROD-0098,2,First Class,98.2,6,0.15,0,Atharv Nair,Consumer,Technology,Phones,Phones Product 18,USA,Texas,Houston,West,2024,5,May,Q2
ORD-149616,6/22/2024,CUST-1163,PROD-0155,1,Second Class,703.48,5,0.15,0,Rudra Agarwal,Corporate,Technology,Machines,Machines Product 15,USA,California,Los Angeles,West,2024,6,June,Q2
ORD-149617,6/15/2022,CUST-1691,PROD-0201,2,First Class,1081.37,1,0.3,-128.63,Aryan Chatterjee,Consumer,Office Supplies,Storage,Storage Product 1,USA,Texas,Houston,West,2022,6,June,Q2
ORD-149618,12/28/2021,CUST-1550,PROD-0147,4,First Class,466.49,4,0.1,30.01,Dhruv Iyer,Home Office,Technology,Machines,Machines Product 7,USA,Washington,Seattle,East,2021,12,December,Q4
ORD-149619,8/13/2024,CUST-1433,PROD-0081,3,Same Day,1034.95,6,0.15,0,Meera Sinha,Home Office,Technology,Phones,Phones Product 1,USA,New York,New York,Central,2024,8,August,Q3
ORD-149620,9/13/2021,CUST-1516,PROD-0007,2,Second Class,57.29,2,0.1,2.38,Vihaan Bansal,Home Office,Furniture,Chairs,Chairs Product 7,USA,Texas,Houston,West,2021,9,September,Q3
ORD-149621,10/24/2023,CUST-0127,PROD-0054,2,Standard Class,566.57,8,0.05,69.36,Ananya Reddy,Home Office,Furniture,Bookcases,Bookcases Product 14,USA,Texas,Houston,West,2023,10,October,Q4
ORD-149622,1/30/2024,CUST-0794,PROD-0180,2,Standard Class,546.64,5,0.2,-21.77,Simran Deshmukh,Consumer,Office Supplies,Binders,Binders Product 20,USA,Texas,Houston,West,2024,1,January,Q1
ORD-149623,4/23/2024,CUST-0016,PROD-0120,4,Same Day,743.61,1,0.2,-45.96,Saanvi Pandey,Consumer,Technology,Accessories,Accessories Product 20,USA,Washington,Seattle,East,2024,4,April,Q2
ORD-149624,5/14/2024,CUST-1109,PROD-0011,7,First Class,100.23,7,0.3,-15,Diya Chatterjee,Consumer,Furniture,Chairs,Chairs Product 11,USA,Ohio,Columbus,West,2024,5,May,Q2
ORD-149625,11/5/2022,CUST-0324,PROD-0138,1,First Class,1176.57,8,0.3,-131.57,Aditya Reddy,Home Office,Technology,Copiers,Copiers Product 18,USA,California,Los Angeles,West,2022,11,November,Q4
ORD-149626,10/6/2023,CUST-0003,PROD-0075,6,First Class,495.23,7,0.15,0,Riya Mishra,Home Office,Furniture,Furnishings,Furnishings Product 15,USA,Illinois,Chicago,East,2023,10,October,Q4
ORD-149627,6/16/2023,CUST-0363,PROD-0205,3,Same Day,158.09,2,0.2,-8.97,Vivaan Kulkarni,Corporate,Office Supplies,Storage,Storage Product 5,USA,New York,New York,Central,2023,6,June,Q2
ORD-149628,10/10/2022,CUST-0567,PROD-0066,2,Standard Class,95.15,2,0,17.82,Kavya Mishra,Consumer,Furniture,Furnishings,Furnishings Product 6,USA,Texas,Houston,West,2022,10,October,Q4
ORD-149629,12/29/2022,CUST-1658,PROD-0154,2,Standard Class,1141.52,7,0.1,59.85,Reyansh Menon,Corporate,Technology,Machines,Machines Product 14,USA,Texas,Houston,West,2022,12,December,Q4
ORD-149630,1/26/2022,CUST-0799,PROD-0232,8,Standard Class,751.64,3,0.15,0,Ananya Jain,Home Office,Office Supplies,Art,Art Product 12,USA,Arizona,Phoenix,West,2022,1,January,Q1
ORD-149631,5/16/2023,CUST-0741,PROD-0229,8,First Class,694.96,7,0.05,57.33,Ira Menon,Corporate,Office Supplies,Art,Art Product 9,USA,Arizona,Phoenix,West,2023,5,May,Q2
ORD-149632,3/3/2021,CUST-1127,PROD-0143,1,Second Class,443.21,4,0.1,22.02,Arjun Pillai,Home Office,Technology,Machines,Machines Product 3,USA,California,Los Angeles,West,2021,3,March,Q1
ORD-149633,11/8/2021,CUST-0559,PROD-0071,7,First Class,853.57,9,0.15,0,Kabir Shetty,Home Office,Furniture,Furnishings,Furnishings Product 11,USA,Ohio,Columbus,West,2021,11,November,Q4
ORD-149634,9/18/2022,CUST-0109,PROD-0045,2,Second Class,1138.14,3,0.3,-180.65,Sai Ghosh,Consumer,Furniture,Bookcases,Bookcases Product 5,USA,Texas,Houston,West,2022,9,September,Q3
ORD-149635,5/18/2023,CUST-0504,PROD-0076,1,Second Class,658.99,7,0,115.2,Ishaan Shetty,Corporate,Furniture,Furnishings,Furnishings Product 16,USA,California,Los Angeles,West,2023,5,May,Q2
ORD-149636,10/4/2021,CUST-0936,PROD-0188,7,Second Class,262.95,7,0.3,-39.63,Harsh Iyer,Home Office,Office Supplies,Paper,Paper Product 8,USA,Ohio,Columbus,West,2021,10,October,Q4
ORD-149637,8/18/2023,CUST-1749,PROD-0127,7,Second Class,40.16,1,0.2,-1.94,Sai Dutta,Home Office,Technology,Copiers,Copiers Product 7,USA,Ohio,Columbus,West,2023,8,August,Q3
ORD-149638,12/15/2023,CUST-0779,PROD-0059,6,Second Class,200.54,1,0,35.47,Vivaan Reddy,Home Office,Furniture,Bookcases,Bookcases Product 19,USA,Illinois,Chicago,East,2023,12,December,Q4
ORD-149639,5/26/2021,CUST-0083,PROD-0126,6,Same Day,465.53,3,0,68.49,Neha Chatterjee,Corporate,Technology,Copiers,Copiers Product 6,USA,Illinois,Chicago,East,2021,5,May,Q2
ORD-149640,7/15/2024,CUST-0578,PROD-0070,4,First Class,57.78,2,0.3,-6.24,Atharv Sinha,Corporate,Furniture,Furnishings,Furnishings Product 10,USA,Washington,Seattle,East,2024,7,July,Q3
ORD-149641,6/3/2021,CUST-1237,PROD-0065,5,Standard Class,328.93,2,0.15,0,Yash Menon,Corporate,Furniture,Furnishings,Furnishings Product 5,USA,Florida,Miami,East,2021,6,June,Q2
ORD-149642,6/24/2023,CUST-0123,PROD-0014,7,Standard Class,910.87,3,0.05,118.05,Anika Rao,Corporate,Furniture,Chairs,Chairs Product 14,USA,Ohio,Columbus,West,2023,6,June,Q2
ORD-149643,8/19/2022,CUST-0303,PROD-0204,2,Standard Class,944.28,6,0.3,-154.04,Neha Sharma,Consumer,Office Supplies,Storage,Storage Product 4,USA,Texas,Houston,West,2022,8,August,Q3
ORD-149644,9/2/2021,CUST-1164,PROD-0205,4,Second Class,847.25,6,0.1,39.84,Aadhya Kohli,Home Office,Office Supplies,Storage,Storage Product 5,USA,Washington,Seattle,East,2021,9,September,Q3
ORD-149645,10/15/2023,CUST-1056,PROD-0152,5,Same Day,1158.57,9,0.05,124.01,Kunal Sharma,Consumer,Technology,Machines,Machines Product 12,USA,Florida,Miami,East,2023,10,October,Q4
ORD-149646,11/9/2022,CUST-0285,PROD-0094,2,First Class,42.35,8,0.1,1.92,Tanvi Saxena,Consumer,Technology,Phones,Phones Product 14,USA,Texas,Houston,West,2022,11,November,Q4
ORD-149647,8/15/2021,CUST-0652,PROD-0179,7,Standard Class,186.44,8,0.15,0,Kabir Menon,Consumer,Office Supplies,Binders,Binders Product 19,USA,Ohio,Columbus,West,2021,8,August,Q3
ORD-149648,6/15/2023,CUST-0872,PROD-0200,5,Standard Class,687.74,10,0.05,66.29,Dhruv Das,Corporate,Office Supplies,Paper,Paper Product 20,USA,Florida,Miami,East,2023,6,June,Q2
ORD-149649,10/15/2023,CUST-1643,PROD-0031,6,Standard Class,552.07,5,0.1,26.46,Harsh Arora,Corporate,Furniture,Tables,Tables Product 11,USA,Illinois,Chicago,East,2023,10,October,Q4
ORD-149650,6/13/2022,CUST-1140,PROD-0027,7,Standard Class,255.7,8,0.3,-29.3,Diya Arora,Home Office,Furniture,Tables,Tables Product 7,USA,Ohio,Columbus,West,2022,6,June,Q2
ORD-149651,1/23/2021,CUST-1812,PROD-0069,1,Second Class,531.86,8,0,68.73,Sara Gupta,Consumer,Furniture,Furnishings,Furnishings Product 9,USA,California,Los Angeles,West,2021,1,January,Q1
ORD-149652,12/11/2022,CUST-0259,PROD-0047,7,Second Class,384.16,10,0.2,-14.67,Pooja Arora,Home Office,Furniture,Bookcases,Bookcases Product 7,USA,Ohio,Columbus,West,2022,12,December,Q4
ORD-149653,11/23/2022,CUST-0372,PROD-0221,7,Same Day,936.82,1,0.15,0,Ishaan Mehta,Home Office,Office Supplies,Art,Art Product 1,USA,Ohio,Columbus,West,2022,11,November,Q4
ORD-149654,12/16/2024,CUST-0959,PROD-0057,6,Same Day,848.81,9,0.2,-45.8,Saanvi Naidu,Consumer,Furniture,Bookcases,Bookcases Product 17,USA,Illinois,Chicago,East,2024,12,December,Q4
ORD-149655,7/23/2021,CUST-0059,PROD-0190,6,First Class,73.56,3,0.2,-4.4,Tanvi Malhotra,Home Office,Office Supplies,Paper,Paper Product 10,USA,Illinois,Chicago,East,2021,7,July,Q3
ORD-149656,12/19/2024,CUST-0832,PROD-0008,8,Standard Class,698.17,2,0.15,0,Arjun Bhatt,Corporate,Furniture,Chairs,Chairs Product 8,USA,Arizona,Phoenix,West,2024,12,December,Q4
ORD-149657,7/17/2023,CUST-0152,PROD-0067,3,Standard Class,711.62,7,0.05,60.2,Reyansh Iyer,Consumer,Furniture,Furnishings,Furnishings Product 7,USA,New York,New York,Central,2023,7,July,Q3
ORD-149658,4/2/2021,CUST-0874,PROD-0202,3,Second Class,378.46,2,0.1,24.57,Manav Arora,Home Office,Office Supplies,Storage,Storage Product 2,USA,New York,New York,Central,2021,4,April,Q2
ORD-149659,8/1/2022,CUST-1485,PROD-0219,4,Standard Class,972.39,6,0.05,116.98,Dev Yadav,Consumer,Office Supplies,Storage,Storage Product 19,USA,Washington,Seattle,East,2022,8,August,Q3
ORD-149660,3/2/2024,CUST-1235,PROD-0087,8,Same Day,325.59,3,0.15,0,Reyansh Naidu,Home Office,Technology,Phones,Phones Product 7,USA,Arizona,Phoenix,West,2024,3,March,Q1
ORD-149661,10/27/2023,CUST-1391,PROD-0023,6,First Class,424.89,4,0.3,-57.21,Dhruv Banerjee,Consumer,Furniture,Tables,Tables Product 3,USA,Illinois,Chicago,East,2023,10,October,Q4
ORD-149662,4/1/2024,CUST-0734,PROD-0207,2,Second Class,390.34,5,0,44.81,Tanvi Deshmukh,Corporate,Office Supplies,Storage,Storage Product 7,USA,Texas,Houston,West,2024,4,April,Q2
ORD-149663,2/22/2022,CUST-1986,PROD-0110,8,First Class,142.62,4,0.1,7.96,Ishita Deshmukh,Home Office,Technology,Accessories,Accessories Product 10,USA,Arizona,Phoenix,West,2022,2,February,Q1
ORD-149664,3/23/2021,CUST-1344,PROD-0192,2,Standard Class,617.76,3,0,109.94,Neha Malhotra,Home Office,Office Supplies,Paper,Paper Product 12,USA,Texas,Houston,West,2021,3,March,Q1
ORD-149665,11/25/2023,CUST-0563,PROD-0234,8,Second Class,945.48,10,0,128.47,Neha Bansal,Consumer,Office Supplies,Art,Art Product 14,USA,Arizona,Phoenix,West,2023,11,November,Q4
ORD-149666,11/27/2023,CUST-0761,PROD-0140,8,Same Day,177.7,9,0.15,0,Saanvi Chatterjee,Consumer,Technology,Copiers,Copiers Product 20,USA,Arizona,Phoenix,West,2023,11,November,Q4
ORD-149667,3/4/2021,CUST-1995,PROD-0119,2,First Class,664.57,1,0.1,39.23,Manav Tripathi,Consumer,Technology,Accessories,Accessories Product 19,USA,Texas,Houston,West,2021,3,March,Q1
ORD-149668,2/1/2021,CUST-1850,PROD-0198,7,Same Day,546.18,3,0.15,0,Myra Reddy,Corporate,Office Supplies,Paper,Paper Product 18,USA,Ohio,Columbus,West,2021,2,February,Q1
ORD-149669,6/15/2021,CUST-0717,PROD-0171,4,Same Day,673.15,7,0,83.71,Tanvi Kapoor,Corporate,Office Supplies,Binders,Binders Product 11,USA,Washington,Seattle,East,2021,6,June,Q2
ORD-149670,10/20/2022,CUST-1440,PROD-0226,8,Second Class,538.16,10,0.15,0,Diya Arora,Corporate,Office Supplies,Art,Art Product 6,USA,Arizona,Phoenix,West,2022,10,October,Q4
ORD-149671,10/5/2022,CUST-0476,PROD-0095,2,First Class,79.08,6,0.15,0,Riya Ghosh,Consumer,Technology,Phones,Phones Product 15,USA,Texas,Houston,West,2022,10,October,Q4
ORD-149672,9/24/2022,CUST-0770,PROD-0228,7,First Class,1081.29,6,0.2,-67.5,Ananya Kohli,Home Office,Office Supplies,Art,Art Product 8,USA,Ohio,Columbus,West,2022,9,September,Q3
ORD-149673,2/4/2024,CUST-0753,PROD-0011,5,First Class,1024.21,6,0.1,42.6,Sara Bose,Home Office,Furniture,Chairs,Chairs Product 11,USA,Florida,Miami,East,2024,2,February,Q1
ORD-149674,11/23/2021,CUST-0332,PROD-0043,6,Standard Class,1033.55,3,0.1,39.62,Aarav Sharma,Consumer,Furniture,Bookcases,Bookcases Product 3,USA,Illinois,Chicago,East,2021,11,November,Q4
ORD-149675,1/10/2021,CUST-0528,PROD-0007,4,First Class,400.86,10,0.1,18.81,Simran Mishra,Corporate,Furniture,Chairs,Chairs Product 7,USA,Washington,Seattle,East,2021,1,January,Q1
ORD-149676,5/28/2024,CUST-0971,PROD-0215,7,Standard Class,263.12,4,0.3,-48.32,Priya Mishra,Home Office,Office Supplies,Storage,Storage Product 15,USA,Ohio,Columbus,West,2024,5,May,Q2
ORD-149677,7/21/2023,CUST-1559,PROD-0113,5,First Class,888.7,1,0.15,0,Arjun Malhotra,Corporate,Technology,Accessories,Accessories Product 13,USA,Florida,Miami,East,2023,7,July,Q3
ORD-149678,1/24/2021,CUST-0142,PROD-0076,6,Same Day,1114.35,6,0.1,64.45,Shaurya Jain,Home Office,Furniture,Furnishings,Furnishings Product 16,USA,Illinois,Chicago,East,2021,1,January,Q1
ORD-149679,9/29/2024,CUST-0730,PROD-0159,8,First Class,524.82,6,0,61.39,Simran Iyer,Corporate,Technology,Machines,Machines Product 19,USA,Arizona,Phoenix,West,2024,9,September,Q3
ORD-149680,10/6/2022,CUST-0461,PROD-0062,6,Standard Class,997.24,4,0.2,-56.25,Aisha Mishra,Consumer,Furniture,Furnishings,Furnishings Product 2,USA,Illinois,Chicago,East,2022,10,October,Q4
ORD-149681,7/13/2023,CUST-0548,PROD-0084,3,Second Class,734.61,7,0.05,84.27,Anika Bose,Corporate,Technology,Phones,Phones Product 4,USA,New York,New York,Central,2023,7,July,Q3
ORD-149682,9/10/2023,CUST-0580,PROD-0110,7,First Class,910.9,10,0.3,-156.53,Vivaan Rao,Corporate,Technology,Accessories,Accessories Product 10,USA,Ohio,Columbus,West,2023,9,September,Q3
ORD-149683,5/27/2022,CUST-1291,PROD-0123,2,First Class,555.82,3,0.05,56.73,Sai Nair,Home Office,Technology,Copiers,Copiers Product 3,USA,Texas,Houston,West,2022,5,May,Q2
ORD-149684,8/12/2023,CUST-0566,PROD-0224,3,Second Class,967.79,10,0,182.54,Saanvi Malhotra,Corporate,Office Supplies,Art,Art Product 4,USA,New York,New York,Central,2023,8,August,Q3
ORD-149685,12/29/2022,CUST-0340,PROD-0091,4,Same Day,628.69,4,0.05,70.15,Neha Menon,Corporate,Technology,Phones,Phones Product 11,USA,Washington,Seattle,East,2022,12,December,Q4
ORD-149686,1/5/2024,CUST-1766,PROD-0165,7,Same Day,618.56,3,0.05,58.77,Reyansh Mehta,Home Office,Office Supplies,Binders,Binders Product 5,USA,Ohio,Columbus,West,2024,1,January,Q1
ORD-149687,1/31/2022,CUST-1155,PROD-0079,5,Second Class,941.31,7,0.05,74.24,Reyansh Singh,Home Office,Furniture,Furnishings,Furnishings Product 19,USA,Florida,Miami,East,2022,1,January,Q1
ORD-149688,4/1/2024,CUST-0807,PROD-0207,7,Second Class,544.71,4,0.1,28.68,Vihaan Gupta,Home Office,Office Supplies,Storage,Storage Product 7,USA,Ohio,Columbus,West,2024,4,April,Q2
ORD-149689,10/12/2024,CUST-0326,PROD-0208,2,Standard Class,855.33,1,0.1,52.63,Simran Gupta,Corporate,Office Supplies,Storage,Storage Product 8,USA,Texas,Houston,West,2024,10,October,Q4
ORD-149690,8/28/2022,CUST-1046,PROD-0192,5,Same Day,210.38,6,0,29.93,Ishaan Patel,Corporate,Office Supplies,Paper,Paper Product 12,USA,Florida,Miami,East,2022,8,August,Q3
ORD-149691,12/9/2023,CUST-1316,PROD-0169,1,First Class,288.16,5,0.2,-14.83,Anika Joshi,Home Office,Office Supplies,Binders,Binders Product 9,USA,California,Los Angeles,West,2023,12,December,Q4
ORD-149692,5/11/2022,CUST-1706,PROD-0066,1,Same Day,261.32,4,0,33.08,Krishna Shetty,Home Office,Furniture,Furnishings,Furnishings Product 6,USA,California,Los Angeles,West,2022,5,May,Q2
ORD-149693,8/4/2022,CUST-1848,PROD-0118,6,Standard Class,163.22,5,0.15,0,Vihaan Singh,Home Office,Technology,Accessories,Accessories Product 18,USA,Illinois,Chicago,East,2022,8,August,Q3
ORD-149694,11/28/2023,CUST-0646,PROD-0047,3,First Class,965.16,3,0.3,-112.22,Atharv Sharma,Home Office,Furniture,Bookcases,Bookcases Product 7,USA,New York,New York,Central,2023,11,November,Q4
ORD-149695,10/19/2021,CUST-1771,PROD-0125,5,First Class,956.36,8,0.15,0,Neha Dutta,Consumer,Technology,Copiers,Copiers Product 5,USA,Florida,Miami,East,2021,10,October,Q4
ORD-149696,2/9/2022,CUST-0515,PROD-0135,8,Same Day,583.9,3,0.3,-89.42,Manav Bhatt,Consumer,Technology,Copiers,Copiers Product 15,USA,Arizona,Phoenix,West,2022,2,February,Q1
ORD-149697,10/7/2024,CUST-1193,PROD-0061,6,First Class,919.25,6,0.2,-52.89,Sneha Singh,Corporate,Furniture,Furnishings,Furnishings Product 1,USA,Illinois,Chicago,East,2024,10,October,Q4
